sent_id,play,text,is_messenger_speech,line,p_narrative,pred_narrative
tlg0019.tlg003.perseus-grc2:473,tlg0019.tlg003.perseus-grc2,μεγάλοις δέ σʼ ἐγὼ σημείοις αὐτὸ διδάξω,False,370.0,0.00045690214028581977,False
tlg0019.tlg003.perseus-grc2:474,tlg0019.tlg003.perseus-grc2,φέρε ποῦ γὰρ πώποτʼ ἄνευ Νεφελῶν ὕοντʼ ἤδη τεθέασαι,False,370.0,0.001318066962994635,False
tlg0019.tlg003.perseus-grc2:475,tlg0019.tlg003.perseus-grc2,καίτοι χρῆν αἰθρίας ὕειν αὐτόν ταύτας δʼ ἀποδημεῖν,False,370.0,0.0005564323510043323,False
tlg0019.tlg003.perseus-grc2:476,tlg0019.tlg003.perseus-grc2,νὴ τὸν Ἀπόλλω τοῦτό γέ τοι δὴ τῷ νῦν λόγῳ εὖ προσέφυσας,False,373.0,0.0004192444321233779,False
tlg0019.tlg003.perseus-grc2:477,tlg0019.tlg003.perseus-grc2,καίτοι πρότερον τὸν Δίʼ ἀληθῶς ᾤμην διὰ κοσκίνου οὐρεῖν,False,373.0,0.01776665449142456,False
tlg0019.tlg003.perseus-grc2:478,tlg0019.tlg003.perseus-grc2,ἀλλʼ ὅστις ὁ βροντῶν ἐστι φράσον,False,373.0,0.0004697063995990902,False
tlg0019.tlg003.perseus-grc2:479,tlg0019.tlg003.perseus-grc2,τοῦτό με ποιεῖ τετρεμαίνειν,False,373.0,0.0004201173142064363,False
tlg0019.tlg003.perseus-grc2:480,tlg0019.tlg003.perseus-grc2,αὗται βροντῶσι κυλινδόμεναι,False,375.0,0.9111583232879639,True
tlg0019.tlg003.perseus-grc2:481,tlg0019.tlg003.perseus-grc2,τῷ τρόπῳ ὦ πάντα σὺ τολμῶν,False,375.0,0.0004151953908149153,False
tlg0019.tlg003.perseus-grc2:482,tlg0019.tlg003.perseus-grc2,ὅταν ἐμπλησθῶσʼ ὕδατος πολλοῦ κἀναγκασθῶσι φέρεσθαι,False,377.0,0.00045639550080522895,False
tlg0019.tlg003.perseus-grc2:483,tlg0019.tlg003.perseus-grc2,κατακρημνάμεναι πλήρεις ὄμβρου διʼ ἀνάγκην εἶτα βαρεῖαι,False,377.0,0.02706219255924225,False
tlg0019.tlg003.perseus-grc2:484,tlg0019.tlg003.perseus-grc2,εἰς ἀλλήλας ἐμπίπτουσαι ῥήγνυνται καὶ παταγοῦσιν,False,377.0,0.12959696352481842,False
tlg0019.tlg003.perseus-grc2:485,tlg0019.tlg003.perseus-grc2,ὁ δʼ ἀναγκάζων ἐστὶ τίς αὐτάς οὐχ ὁ Ζεύς ὥστε φέρεσθαι,False,379.0,0.00148782751057297,False
tlg0019.tlg003.perseus-grc2:486,tlg0019.tlg003.perseus-grc2,ἥκιστʼ ἀλλʼ αἰθέριος Δῖνος,False,380.0,0.9357748627662659,True
tlg0019.tlg003.perseus-grc2:487,tlg0019.tlg003.perseus-grc2,Δῖνος,False,381.0,0.9806318283081055,True
tlg0019.tlg003.perseus-grc2:488,tlg0019.tlg003.perseus-grc2,τουτί μʼ ἐλελήθειν,False,381.0,0.9079752564430237,True
tlg0019.tlg003.perseus-grc2:489,tlg0019.tlg003.perseus-grc2,ὁ Ζεὺς οὐκ ὤν ἀλλʼ ἀντʼ αὐτοῦ Δῖνος νυνὶ βασιλεύων,False,381.0,0.00040602366789244115,False
tlg0019.tlg003.perseus-grc2:490,tlg0019.tlg003.perseus-grc2,ἀτὰρ οὐδέν πω περὶ τοῦ πατάγου καὶ τῆς βροντῆς μʼ ἐδίδαξας,False,381.0,0.0005724589573219419,False
tlg0019.tlg003.perseus-grc2:491,tlg0019.tlg003.perseus-grc2,οὐκ ἤκουσάς μου τὰς Νεφέλας ὕδατος μεστὰς ὅτι φημὶ,False,383.5,0.0004130310844630003,False
tlg0019.tlg003.perseus-grc2:492,tlg0019.tlg003.perseus-grc2,ἐμπιπτούσας εἰς ἀλλήλας παταγεῖν διὰ τὴν πυκνότητα,False,383.5,0.6612095832824707,True
tlg0019.tlg003.perseus-grc2:493,tlg0019.tlg003.perseus-grc2,φέρε τουτὶ τῷ χρὴ πιστεύειν,False,385.0,0.0005077756359241903,False
tlg0019.tlg003.perseus-grc2:494,tlg0019.tlg003.perseus-grc2,ἀπὸ σαυτοῦ ʼγώ σε διδάξω,False,386.0,0.00047896403702907264,False
tlg0019.tlg003.perseus-grc2:495,tlg0019.tlg003.perseus-grc2,ἤδη ζωμοῦ Παναθηναίοις ἐμπλησθεὶς εἶτʼ ἐταράχθης,False,386.0,0.00044545374112203717,False
tlg0019.tlg003.perseus-grc2:496,tlg0019.tlg003.perseus-grc2,τὴν γαστέρα καὶ κλόνος ἐξαίφνης αὐτὴν διεκορκορύγησεν,False,386.0,0.9922013282775879,True
tlg0019.tlg003.perseus-grc2:497,tlg0019.tlg003.perseus-grc2,νὴ τὸν Ἀπόλλω καὶ δεινὰ ποιεῖ γʼ εὐθύς μοι καὶ τετάρακται,False,389.5,0.00041726441122591496,False
tlg0019.tlg003.perseus-grc2:498,tlg0019.tlg003.perseus-grc2,χὤσπερ βροντὴ τὸ ζωμίδιον παταγεῖ καὶ δεινὰ κέκραγεν,False,389.5,0.013681148178875446,False
tlg0019.tlg003.perseus-grc2:499,tlg0019.tlg003.perseus-grc2,ἀτρέμας πρῶτον παππὰξ παππάξ κἄπειτʼ ἐπάγει παπαπαππάξ,False,389.5,0.0600397102534771,False
tlg0019.tlg003.perseus-grc2:500,tlg0019.tlg003.perseus-grc2,χὤταν χέζω κομιδῇ βροντᾷ παπαπαππὰξ ὥσπερ ἐκεῖναι,False,389.5,0.0004382758925203234,False
tlg0019.tlg003.perseus-grc2:501,tlg0019.tlg003.perseus-grc2,σκέψαι τοίνυν ἀπὸ γαστριδίου τυννουτουὶ οἷα πέπορδας,False,392.5,0.0013736945111304522,False
tlg0019.tlg003.perseus-grc2:502,tlg0019.tlg003.perseus-grc2,τὸν δʼ Ἀέρα τόνδʼ ὄντʼ ἀπέραντον πῶς οὐκ εἰκὸς μέγα βροντᾶν,False,392.5,0.143532395362854,False
tlg0019.tlg003.perseus-grc2:503,tlg0019.tlg003.perseus-grc2,ταῦτʼ ἄρα καὶ τὠνόματʼ ἀλλήλοιν βροντὴ καὶ πορδὴ ὁμοίω,False,395.5,0.9944926500320435,True
tlg0019.tlg003.perseus-grc2:504,tlg0019.tlg003.perseus-grc2,ἀλλʼ ὁ κεραυνὸς πόθεν αὖ φέρεται λάμπων πυρί τοῦτο δίδαξον,False,395.5,0.9045639038085938,True
tlg0019.tlg003.perseus-grc2:505,tlg0019.tlg003.perseus-grc2,καὶ καταφρύγει βάλλων ἡμᾶς τοὺς δὲ ζῶντας περιφλύει,False,395.5,0.0005700911860913038,False
tlg0019.tlg003.perseus-grc2:506,tlg0019.tlg003.perseus-grc2,τοῦτον γὰρ δὴ φανερῶς ὁ Ζεὺς ἵησʼ ἐπὶ τοὺς ἐπιόρκους,False,395.5,0.0027458586264401674,False
tlg0019.tlg003.perseus-grc2:507,tlg0019.tlg003.perseus-grc2,καὶ πῶς ὦ μῶρε σὺ καὶ Κρονίων ὄζων καὶ βεκκεσέληνε,False,400.0,0.000716889975592494,False
tlg0019.tlg003.perseus-grc2:508,tlg0019.tlg003.perseus-grc2,εἴπερ βάλλει τοὺς ἐπιόρκους δῆτʼ οὐχὶ Σίμωνʼ ἐνέπρησεν,False,400.0,0.12475275993347168,False
tlg0019.tlg003.perseus-grc2:509,tlg0019.tlg003.perseus-grc2,οὐδὲ Κλεώνυμον οὐδὲ Θέωρον,False,400.0,0.7106705904006958,True
tlg0019.tlg003.perseus-grc2:510,tlg0019.tlg003.perseus-grc2,καίτοι σφόδρα γʼ εἴσʼ ἐπίορκοι,False,400.0,0.0011616123374551535,False
tlg0019.tlg003.perseus-grc2:511,tlg0019.tlg003.perseus-grc2,ἀλλὰ τὸν αὑτοῦ γε νεὼν βάλλει καὶ Σούνιον ἄκρον Ἀθηνέων,False,400.0,0.9930794835090637,True
tlg0019.tlg003.perseus-grc2:512,tlg0019.tlg003.perseus-grc2,καὶ τὰς δρῦς τὰς μεγάλας,False,400.0,0.008217360824346542,False
tlg0019.tlg003.perseus-grc2:513,tlg0019.tlg003.perseus-grc2,τί μαθών,False,400.0,0.006153793539851904,False
tlg0019.tlg003.perseus-grc2:514,tlg0019.tlg003.perseus-grc2,οὐ γὰρ δὴ δρῦς γʼ ἐπιορκεῖ,False,400.0,0.005382997449487448,False
tlg0019.tlg003.perseus-grc2:515,tlg0019.tlg003.perseus-grc2,οὐκ οἶδʼ,False,403.0,0.0007037439499981701,False
tlg0019.tlg003.perseus-grc2:516,tlg0019.tlg003.perseus-grc2,ἀτὰρ εὖ σὺ λέγειν φαίνει,False,403.0,0.0004885183298029006,False
tlg0019.tlg003.perseus-grc2:517,tlg0019.tlg003.perseus-grc2,τί γάρ ἐστιν δῆθʼ ὁ κεραυνός,False,403.0,0.0006104325293563306,False
tlg0019.tlg003.perseus-grc2:518,tlg0019.tlg003.perseus-grc2,ὅταν ἐς ταύτας ἄνεμος ξηρὸς μετεωρισθεὶς κατακλῃσθῇ,False,405.5,0.01937824860215187,False
tlg0019.tlg003.perseus-grc2:519,tlg0019.tlg003.perseus-grc2,ἔνδοθεν αὐτὰς ὥσπερ κύστιν φυσᾷ κἄπειθʼ ὑπʼ ἀνάγκης,False,405.5,0.965445339679718,True
tlg0019.tlg003.perseus-grc2:520,tlg0019.tlg003.perseus-grc2,ῥήξας αὐτὰς ἔξω φέρεται σοβαρὸς διὰ τὴν πυκνότητα,False,405.5,0.9890888333320618,True
tlg0019.tlg003.perseus-grc2:521,tlg0019.tlg003.perseus-grc2,ὑπὸ τοῦ ῥοίβδου καὶ τῆς ῥύμης αὐτὸς ἑαυτὸν κατακάων,False,405.5,0.699346125125885,True
tlg0019.tlg003.perseus-grc2:522,tlg0019.tlg003.perseus-grc2,νὴ Δίʼ ἐγὼ γοῦν ἀτεχνῶς ἔπαθον τουτί ποτε Διασίοισιν,False,409.5,0.00041099186637438834,False
tlg0019.tlg003.perseus-grc2:523,tlg0019.tlg003.perseus-grc2,ὀπτῶν γαστέρα τοῖς συγγενέσιν κᾆτʼ οὐκ ἔσχων ἀμελήσας,False,409.5,0.0025245414581149817,False
tlg0019.tlg003.perseus-grc2:524,tlg0019.tlg003.perseus-grc2,ἡ δʼ ἄρʼ ἐφυσᾶτʼ εἶτʼ ἐξαίφνης διαλακήσασα πρὸς αὐτὼ,False,409.5,0.9786076545715332,True
tlg0019.tlg003.perseus-grc2:525,tlg0019.tlg003.perseus-grc2,τὠφθαλμώ μου προσετίλησεν καὶ κατέκαυσεν τὸ πρόσωπον,False,409.5,0.0005523530417121947,False
tlg0019.tlg003.perseus-grc2:526,tlg0019.tlg003.perseus-grc2,ὦ τῆς μεγάλης ἐπιθυμήσας σοφίας ἄνθρωπε παρʼ ἡμῶν,False,415.5,0.0004997466458007693,False
tlg0019.tlg003.perseus-grc2:527,tlg0019.tlg003.perseus-grc2,ὡς εὐδαίμων ἐν Ἀθηναίοις καὶ τοῖς Ἕλλησι γενήσει,False,415.5,0.00043332192581146955,False
tlg0019.tlg003.perseus-grc2:528,tlg0019.tlg003.perseus-grc2,εἰ μνήμων εἶ καὶ φροντιστὴς καὶ τὸ ταλαίπωρον ἔνεστιν,False,415.5,0.00042166406637988985,False
tlg0019.tlg003.perseus-grc2:529,tlg0019.tlg003.perseus-grc2,ἐν τῇ ψυχῇ καὶ μὴ κάμνεις μήθʼ ἑστὼς μήτε βαδίζων,False,415.5,0.000410597916925326,False
tlg0019.tlg003.perseus-grc2:530,tlg0019.tlg003.perseus-grc2,μήτε ῥιγῶν ἄχθει λίαν μήτʼ ἀριστᾶν ἐπιθυμεῖς,False,415.5,0.0004101284721400589,False
tlg0019.tlg003.perseus-grc2:531,tlg0019.tlg003.perseus-grc2,οἴνου τʼ ἀπέχει καὶ γυμνασίων καὶ τῶν ἄλλων ἀνοήτων,False,415.5,0.007366915699094534,False
tlg0019.tlg003.perseus-grc2:532,tlg0019.tlg003.perseus-grc2,καὶ βέλτιστον τοῦτο νομίζεις ὅπερ εἰκὸς δεξιὸν ἄνδρα,False,415.5,0.0004300570290070027,False
tlg0019.tlg003.perseus-grc2:533,tlg0019.tlg003.perseus-grc2,νικᾶν πράττων καὶ βουλεύων καὶ τῇ γλώττῃ πολεμίζων,False,415.5,0.00451942952349782,False
tlg0019.tlg003.perseus-grc2:534,tlg0019.tlg003.perseus-grc2,ἀλλʼ οὕνεκά γε ψυχῆς στερρᾶς δυσκολοκοίτου τε μερίμνης,False,421.0,0.000750945822801441,False
tlg0019.tlg003.perseus-grc2:535,tlg0019.tlg003.perseus-grc2,καὶ φειδωλοῦ καὶ τρυσιβίου γαστρὸς καὶ θυμβρεπιδείπνου,False,421.0,0.0648362785577774,False
tlg0019.tlg003.perseus-grc2:536,tlg0019.tlg003.perseus-grc2,ἀμέλει θαρρῶν οὕνεκα τούτων ἐπιχαλκεύειν παρέχοιμʼ ἄν,False,421.0,0.0007149457815103233,False
tlg0019.tlg003.perseus-grc2:537,tlg0019.tlg003.perseus-grc2,ἄλλο τι δῆτʼ οὖν νομιεῖς ἤδη θεὸν οὐδένα πλὴν ἅπερ ἡμεῖς,False,423.5,0.00042702502105385065,False
tlg0019.tlg003.perseus-grc2:538,tlg0019.tlg003.perseus-grc2,τὸ Χάος τουτὶ καὶ τὰς Νεφέλας καὶ τὴν γλῶτταν τρία ταυτί,False,423.5,0.22510270774364471,False
tlg0019.tlg003.perseus-grc2:539,tlg0019.tlg003.perseus-grc2,οὐδʼ ἂν διαλεχθείην γʼ ἀτεχνῶς τοῖς ἄλλοις οὐδʼ ἂν ἀπαντῶν,False,425.5,0.00045966831385158,False
tlg0019.tlg003.perseus-grc2:540,tlg0019.tlg003.perseus-grc2,οὐδʼ ἂν θύσαιμʼ οὐδʼ ἂν σπείσαιμʼ οὐδʼ ἐπιθείην λιβανωτόν,False,425.5,0.00048004084965214133,False
tlg0019.tlg003.perseus-grc2:541,tlg0019.tlg003.perseus-grc2,λέγε νυν ἡμῖν ὅ τι σοι δρῶμεν θαρρῶν ὡς οὐκ ἀτυχήσεις,False,427.5,0.00044288940262049437,False
tlg0019.tlg003.perseus-grc2:542,tlg0019.tlg003.perseus-grc2,ἡμᾶς τιμῶν καὶ θαυμάζων καὶ ζητῶν δεξιὸς εἶναι,False,427.5,0.00041841797064989805,False
tlg0019.tlg003.perseus-grc2:543,tlg0019.tlg003.perseus-grc2,ὦ δέσποιναι δέομαι τοίνυν ὑμῶν τουτὶ πάνυ μικρόν,False,429.5,0.000419043586589396,False
tlg0019.tlg003.perseus-grc2:544,tlg0019.tlg003.perseus-grc2,τῶν Ἑλλήνων εἶναί με λέγειν ἑκατὸν σταδίοισιν ἄριστον,False,429.5,0.00042263773502781987,False
tlg0019.tlg003.perseus-grc2:545,tlg0019.tlg003.perseus-grc2,ἀλλʼ ἔσται σοι τοῦτο παρʼ ἡμῶν,False,431.5,0.0004328253271523863,False
tlg0019.tlg003.perseus-grc2:546,tlg0019.tlg003.perseus-grc2,ὥστε τὸ λοιπόν γʼ ἀπὸ τουδὶ,False,431.5,0.0023372708819806576,False
tlg0019.tlg003.perseus-grc2:547,tlg0019.tlg003.perseus-grc2,ἐν τῷ δήμῳ γνώμας οὐδεὶς νικήσει πλείονας ἢ σύ,False,431.5,0.00040509228711016476,False
tlg0019.tlg003.perseus-grc2:548,tlg0019.tlg003.perseus-grc2,μὴ ʼμοί γε λέγειν γνώμας μεγάλας,False,433.5,0.0014734558062627912,False
tlg0019.tlg003.perseus-grc2:549,tlg0019.tlg003.perseus-grc2,οὐ γὰρ τούτων ἐπιθυμῶ,False,433.5,0.0004128480504732579,False
tlg0019.tlg003.perseus-grc2:550,tlg0019.tlg003.perseus-grc2,ἀλλʼ ὅσʼ ἐμαυτῷ στρεψοδικῆσαι καὶ τοὺς χρήστας διολισθεῖν,False,433.5,0.0004546609125100076,False
tlg0019.tlg003.perseus-grc2:551,tlg0019.tlg003.perseus-grc2,τεύξει τοίνυν ὧν ἱμείρεις,False,435.5,0.0004201305564492941,False
tlg0019.tlg003.perseus-grc2:552,tlg0019.tlg003.perseus-grc2,οὐ γὰρ μεγάλων ἐπιθυμεῖς,False,435.5,0.0004365263448562473,False
tlg0019.tlg003.perseus-grc2:553,tlg0019.tlg003.perseus-grc2,ἀλλὰ σεαυτὸν θαρρῶν παράδος τοῖς ἡμετέροις προπόλοισιν,False,435.5,0.0004053866723552346,False
tlg0019.tlg003.perseus-grc2:554,tlg0019.tlg003.perseus-grc2,δράσω ταῦθʼ ὑμῖν πιστεύσας,False,446.5,0.0004044182423967868,False
tlg0019.tlg003.perseus-grc2:555,tlg0019.tlg003.perseus-grc2,ἡ γὰρ ἀνάγκη με πιέζει,False,446.5,0.00043488157098181546,False
tlg0019.tlg003.perseus-grc2:556,tlg0019.tlg003.perseus-grc2,διὰ τοὺς ἵππους τοὺς κοππατίας καὶ τὸν γάμον ὅς μʼ ἐπέτριψεν,False,446.5,0.1101761907339096,False
tlg0019.tlg003.perseus-grc2:557,tlg0019.tlg003.perseus-grc2,νῦν οὖν ἀτεχνῶς ὅ τι βούλονται,False,446.5,0.0004101492231711745,False
tlg0019.tlg003.perseus-grc2:558,tlg0019.tlg003.perseus-grc2,τουτὶ τοὐμὸν σῶμʼ αὐτοῖσιν,False,446.5,0.01642630249261856,False
tlg0019.tlg003.perseus-grc2:559,tlg0019.tlg003.perseus-grc2,παρέχω τύπτειν πεινῆν διψῆν,False,446.5,0.0008334125159308314,False
tlg0019.tlg003.perseus-grc2:560,tlg0019.tlg003.perseus-grc2,αὐχμεῖν ῥιγῶν ἀσκὸν δείρειν,False,446.5,0.8602898716926575,True
tlg0019.tlg003.perseus-grc2:561,tlg0019.tlg003.perseus-grc2,εἴπερ τὰ χρέα διαφευξοῦμαι,False,446.5,0.00041331700049340725,False
tlg0019.tlg003.perseus-grc2:562,tlg0019.tlg003.perseus-grc2,τοῖς τʼ ἀνθρώποις εἶναι δόξω,False,446.5,0.0004232620703987777,False
tlg0019.tlg003.perseus-grc2:563,tlg0019.tlg003.perseus-grc2,θρασὺς εὔγλωττος τολμηρὸς ἴτης,False,446.5,0.14884118735790253,False
tlg0019.tlg003.perseus-grc2:564,tlg0019.tlg003.perseus-grc2,βδελυρὸς ψευδῶν συγκολλητὴς,False,446.5,0.00540589727461338,False
tlg0019.tlg003.perseus-grc2:565,tlg0019.tlg003.perseus-grc2,εὑρησιεπὴς περίτριμμα δικῶν,False,446.5,0.005648390855640173,False
tlg0019.tlg003.perseus-grc2:566,tlg0019.tlg003.perseus-grc2,κύρβις κρόταλον κίναδος τρύμη,False,446.5,0.009321660734713078,False
tlg0019.tlg003.perseus-grc2:567,tlg0019.tlg003.perseus-grc2,μάσθλης εἴρων γλοιὸς ἀλαζὼν,False,446.5,0.008752955123782158,False
tlg0019.tlg003.perseus-grc2:568,tlg0019.tlg003.perseus-grc2,κέντρων μιαρὸς στρόφις ἀργαλέος,False,446.5,0.0059425667859613895,False
tlg0019.tlg003.perseus-grc2:569,tlg0019.tlg003.perseus-grc2,ματιολοιχός,False,446.5,0.06784677505493164,False
tlg0019.tlg003.perseus-grc2:570,tlg0019.tlg003.perseus-grc2,ταῦτʼ εἴ με καλοῦσʼ ἁπαντῶντες,False,446.5,0.0004818066954612732,False
tlg0019.tlg003.perseus-grc2:571,tlg0019.tlg003.perseus-grc2,δρώντων ἀτεχνῶς ὅ τι χρῄζουσιν,False,446.5,0.006871247198432684,False
tlg0019.tlg003.perseus-grc2:572,tlg0019.tlg003.perseus-grc2,κεἰ βούλονται,False,446.5,0.0004887694376520813,False
tlg0019.tlg003.perseus-grc2:573,tlg0019.tlg003.perseus-grc2,νὴ τὴν Δήμητρʼ ἔκ μου χορδὴν,False,446.5,0.0004088362620677799,False
tlg0019.tlg003.perseus-grc2:574,tlg0019.tlg003.perseus-grc2,τοῖς φροντισταῖς παραθέντων,False,446.5,0.9323964715003967,True
tlg0019.tlg003.perseus-grc2:575,tlg0019.tlg003.perseus-grc2,λῆμα μὲν πάρεστι τῷδέ γʼ,False,458.5,0.0004752685781568289,False
tlg0019.tlg003.perseus-grc2:576,tlg0019.tlg003.perseus-grc2,οὐκ ἄτολμον ἀλλʼ ἕτοιμον,False,458.5,0.0035604797303676605,False
tlg0019.tlg003.perseus-grc2:577,tlg0019.tlg003.perseus-grc2,ἴσθι δʼ ὡς,False,458.5,0.0005050642066635191,False
tlg0019.tlg003.perseus-grc2:578,tlg0019.tlg003.perseus-grc2,ταῦτα μαθὼν παρʼ ἐμοῦ κλέος οὐρανόμηκες,False,458.5,0.000507634540554136,False
tlg0019.tlg003.perseus-grc2:579,tlg0019.tlg003.perseus-grc2,ἐν βροτοῖσιν ἕξεις,False,458.5,0.00041437495383434,False
tlg0019.tlg003.perseus-grc2:580,tlg0019.tlg003.perseus-grc2,τί πείσομαι,False,461.0,0.0004945929977111518,False
tlg0019.tlg003.perseus-grc2:581,tlg0019.tlg003.perseus-grc2,τὸν πάντα χρόνον μετʼ ἐμοῦ,False,462.5,0.0005146937328390777,False
tlg0019.tlg003.perseus-grc2:582,tlg0019.tlg003.perseus-grc2,ζηλωτότατον βίον ἀνθρώπων διάξεις,False,462.5,0.0005187605856917799,False
tlg0019.tlg003.perseus-grc2:583,tlg0019.tlg003.perseus-grc2,ἆρά γε τοῦτʼ ἄρʼ ἐγώ ποτʼ,False,466.0,0.0004575673083309084,False
tlg0019.tlg003.perseus-grc2:584,tlg0019.tlg003.perseus-grc2,ὄψομαι,False,466.0,0.0004912802833132446,False
tlg0019.tlg003.perseus-grc2:585,tlg0019.tlg003.perseus-grc2,ὥστε γέ σου πολλοὺς ἐπὶ ταῖσι θύραις ἀεὶ καθῆσθαι,False,471.0,0.000487304205307737,False
tlg0019.tlg003.perseus-grc2:586,tlg0019.tlg003.perseus-grc2,βουλομένους ἀνακοινοῦσθαί τε καὶ ἐς λόγον ἐλθεῖν,False,471.0,0.0006449781940318644,False
tlg0019.tlg003.perseus-grc2:587,tlg0019.tlg003.perseus-grc2,πράγματα κἀντιγραφὰς πολλῶν ταλάντων,False,471.0,0.002821318805217743,False
tlg0019.tlg003.perseus-grc2:588,tlg0019.tlg003.perseus-grc2,ἄξια σῇ φρενὶ συμβουλευσομένους μετὰ σοῦ,False,471.0,0.00044482891098596156,False
tlg0019.tlg003.perseus-grc2:589,tlg0019.tlg003.perseus-grc2,ἀλλʼ ἐγχείρει τὸν πρεσβύτην ὅ τι περ μέλλεις προδιδάσκειν,False,476.5,0.00040755036752671003,False
tlg0019.tlg003.perseus-grc2:590,tlg0019.tlg003.perseus-grc2,καὶ διακίνει τὸν νοῦν αὐτοῦ καὶ τῆς γνώμης ἀποπειρῶ,False,476.5,0.049127887934446335,False
tlg0019.tlg003.perseus-grc2:591,tlg0019.tlg003.perseus-grc2,ἄγε δὴ κάτειπέ μοι σὺ τὸν σαυτοῦ τρόπον,False,479.0,0.00042330852011218667,False
tlg0019.tlg003.perseus-grc2:592,tlg0019.tlg003.perseus-grc2,ἵνʼ αὐτὸν εἰδὼς ὅστις ἐστὶ μηχανὰς,False,479.0,0.0006430318462662399,False
tlg0019.tlg003.perseus-grc2:593,tlg0019.tlg003.perseus-grc2,ἤδη ʼπὶ τούτοις πρὸς σὲ καινὰς προσφέρω,False,479.0,0.000423018034780398,False
tlg0019.tlg003.perseus-grc2:594,tlg0019.tlg003.perseus-grc2,τί δέ,False,481.0,0.0004935555625706911,False
tlg0019.tlg003.perseus-grc2:595,tlg0019.tlg003.perseus-grc2,τειχομαχεῖν μοι διανοεῖ πρὸς τῶν θεῶν,False,481.0,0.0004242232535034418,False
tlg0019.tlg003.perseus-grc2:596,tlg0019.tlg003.perseus-grc2,οὔκ ἀλλὰ βραχέα σου πυθέσθαι βούλομαι,False,482.5,0.0005035478970967233,False
tlg0019.tlg003.perseus-grc2:597,tlg0019.tlg003.perseus-grc2,ἦ μνημονικὸς εἶ,False,482.5,0.0004365018103271723,False
tlg0019.tlg003.perseus-grc2:598,tlg0019.tlg003.perseus-grc2,δύο τρόπω νὴ τὸν Δία,False,484.0,0.03474288806319237,False
tlg0019.tlg003.perseus-grc2:599,tlg0019.tlg003.perseus-grc2,ἢν μὲν γὰρ ὀφείληταί τί μοι μνήμων πάνυ,False,484.0,0.00045889714965596795,False
tlg0019.tlg003.perseus-grc2:600,tlg0019.tlg003.perseus-grc2,ἐὰν δʼ ὀφείλω σχέτλιος ἐπιλήσμων πάνυ,False,484.0,0.00041943107498809695,False
tlg0019.tlg003.perseus-grc2:601,tlg0019.tlg003.perseus-grc2,ἔνεστι δῆτα μανθάνειν ἐν τῇ φύσει,False,486.0,0.0007654059445485473,False
tlg0019.tlg003.perseus-grc2:602,tlg0019.tlg003.perseus-grc2,λέγειν μὲν οὐκ ἔνεστʼ ἀποστερεῖν δʼ ἔνι,False,487.0,0.0015476471744477749,False
tlg0019.tlg003.perseus-grc2:603,tlg0019.tlg003.perseus-grc2,πῶς οὖν δυνήσει μανθάνειν,False,488.0,0.00042727484833449125,False
tlg0019.tlg003.perseus-grc2:604,tlg0019.tlg003.perseus-grc2,ἀμέλει καλῶς,False,488.0,0.00042403017869219184,False
tlg0019.tlg003.perseus-grc2:605,tlg0019.tlg003.perseus-grc2,ἄγε νυν ὅπως ὅταν τι προβάλλω σοι σοφὸν,False,489.5,0.00043248996371403337,False
tlg0019.tlg003.perseus-grc2:606,tlg0019.tlg003.perseus-grc2,περὶ τῶν μετεώρων εὐθέως ὑφαρπάσει,False,489.5,0.0006646813126280904,False
tlg0019.tlg003.perseus-grc2:607,tlg0019.tlg003.perseus-grc2,τί δαί,False,491.0,0.00043116987217217684,False
tlg0019.tlg003.perseus-grc2:608,tlg0019.tlg003.perseus-grc2,κυνηδὸν τὴν σοφίαν σιτήσομαι,False,491.0,0.0004219737311359495,False
tlg0019.tlg003.perseus-grc2:609,tlg0019.tlg003.perseus-grc2,ἄνθρωπος ἀμαθὴς οὑτοσὶ καὶ βάρβαρος,False,493.0,0.0013147107092663646,False
tlg0019.tlg003.perseus-grc2:610,tlg0019.tlg003.perseus-grc2,δέδοικά σʼ ὦ πρεσβῦτα μὴ πληγῶν δέει,False,493.0,0.00042937826947309077,False
tlg0019.tlg003.perseus-grc2:611,tlg0019.tlg003.perseus-grc2,φέρʼ ἴδω τί δρᾷς ἤν τίς σε τύπτῃ,False,493.0,0.00040606275433674455,False
tlg0019.tlg003.perseus-grc2:612,tlg0019.tlg003.perseus-grc2,τύπτομαι,False,495.0,0.0004578373918775469,False
tlg0019.tlg003.perseus-grc2:613,tlg0019.tlg003.perseus-grc2,ἔπειτʼ ἐπισχὼν ὀλίγον ἐπιμαρτύρομαι,False,495.0,0.0004968654830008745,False
tlg0019.tlg003.perseus-grc2:614,tlg0019.tlg003.perseus-grc2,εἶτʼ αὖθις ἀκαρῆ διαλιπὼν δικάζομαι,False,495.0,0.00047119587543420494,False
tlg0019.tlg003.perseus-grc2:615,tlg0019.tlg003.perseus-grc2,ἴθι νυν κατάθου θοἰμάτιον,False,497.0,0.0005621603922918439,False
tlg0019.tlg003.perseus-grc2:616,tlg0019.tlg003.perseus-grc2,ἠδίκηκά τι,False,497.0,0.0004409202956594527,False
tlg0019.tlg003.perseus-grc2:617,tlg0019.tlg003.perseus-grc2,οὔκ ἀλλὰ γυμνοὺς εἰσιέναι νομίζεται,False,498.0,0.0004173276829533279,False
