work,sent_id,text,is_direct_speech,book,line,speaker_being,speaker_disguise,speaker_gender,speaker_name,speaker_number,p_narrative,pred_narrative
iliad,2280869,"οὐδ’ ἄρα χαλκείη κόρυς ἔσχεθεν, ἀλλὰ δι’ αὐτῆς αἰχμὴ ἱεμένη ῥῆξ’ ὀστέον, ἐγκέφαλος δὲ ἔνδον ἅπας πεπάλακτο·",False,20,399.0,,,,,,0.9969145059585571,True
iliad,2280870,δάμασσε δέ μιν μεμαῶτα.,False,20,400.0,,,,,,0.9969021081924438,True
iliad,2280871,Ἱπποδάμαντα δ’ ἔπειτα καθ’ ἵππων ἀΐξαντα πρόσθεν ἕθεν φεύγοντα μετάφρενον οὔτασε δουρί.,False,20,401.5,,,,,,0.9975409507751465,True
iliad,2280872,"αὐτὰρ ὃ θυμὸν ἄϊσθε καὶ ἤρυγεν, ὡς ὅτε ταῦρος ἤρυγεν ἑλκόμενος Ἑλικώνιον ἀμφὶ ἄνακτα κούρων ἑλκόντων·",False,20,404.0,,,,,,0.9960054755210876,True
iliad,2280873,γάνυται δέ τε τοῖς ἐνοσίχθων·,False,20,405.0,,,,,,0.9959558844566345,True
iliad,2280874,ὣς ἄρα τόν γ’ ἐρυγόντα λίπ’ ὀστέα θυμὸς ἀγήνωρ·,False,20,406.0,,,,,,0.9975982308387756,True
iliad,2280875,αὐτὰρ ὃ βῆ σὺν δουρὶ μετ’ ἀντίθεον Πολύδωρον Πριαμίδην.,False,20,407.5,,,,,,0.9976834058761597,True
iliad,2280876,"τὸν δ’ οὔ τι πατὴρ εἴασκε μάχεσθαι, οὕνεκά οἱ μετὰ παισὶ νεώτατος ἔσκε γόνοιο, καί οἱ φίλτατος ἔσκε, πόδεσσι δὲ πάντας ἐνίκα δὴ τότε νηπιέῃσι ποδῶν ἀρετὴν ἀναφαίνων θῦνε διὰ προμάχων, εἷος φίλον ὤλεσε θυμόν.",False,20,410.0,,,,,,0.9480443000793457,True
iliad,2280877,"τὸν βάλε μέσσον ἄκοντι ποδάρκης δῖος Ἀχιλλεὺς νῶτα παραΐσσοντος, ὅθι ζωστῆρος ὀχῆες χρύσειοι σύνεχον καὶ διπλόος ἤντετο θώρηξ·",False,20,414.0,,,,,,0.9976492524147034,True
iliad,2280878,"ἀντικρὺ δὲ διέσχε παρ’ ὀμφαλὸν ἔγχεος αἰχμή, γνὺξ δ’ ἔριπ’ οἰμώξας, νεφέλη δέ μιν ἀμφεκάλυψε κυανέη, προτὶ οἷ δ’ ἔλαβ’ ἔντερα χερσὶ λιασθείς.",False,20,417.0,,,,,,0.9973586201667786,True
iliad,2280879,Ἕκτωρ δ’ ὡς ἐνόησε κασίγνητον Πολύδωρον ἔντερα χερσὶν ἔχοντα λιαζόμενον ποτὶ γαίη κάρ ῥά οἱ ὀφθαλμῶν κέχυτ’ ἀχλύς·,False,20,420.0,,,,,,0.9975893497467041,True
iliad,2280880,"οὐδ’ ἄρ’ ἔτ’ ἔτλη δηρὸν ἑκὰς στρωφᾶσθ’, ἀλλ’ ἀντίος ἦλθ’ Ἀχιλῆϊ ὀξὺ δόρυ κραδάων φλογὶ εἴκελος·",False,20,422.0,,,,,,0.9975087642669678,True
iliad,2280881,"αὐτὰρ Ἀχιλλεὺς ὡς εἶδ’, ὣς ἀνεπᾶλτο, καὶ εὐχόμενος ἔπος ηὔδα·",False,20,423.5,,,,,,0.9975234866142273,True
iliad,2280882,"ἐγγὺς ἀνὴρ ὃς ἐμόν γε μάλιστ’ ἐσεμάσσατο θυμόν, ὅς μοι ἑταῖρον ἔπεφνε τετιμένον·",True,20,425.5,,,,,,0.00044312799582257867,False
iliad,2280883,οὐδ’ ἂν ἔτι δὴν ἀλλήλους πτώσσοιμεν ἀνὰ πτολέμοιο γεφύρας.,True,20,426.5,,,,,,0.000504113850183785,False
iliad,2280884,"ἦ, καὶ ὑπόδρα ἰδὼν προσεφώνεεν Ἕκτορα δῖον·",False,20,428.0,,,,,,0.9976404905319214,True
iliad,2280885,ἆσσον ἴθ’ ὥς κεν θᾶσσον ὀλέθρου πείραθ’ ἵκηαι.,True,20,429.0,,,,,,0.00045143597526475787,False
iliad,2280886,τὸν δ’ οὐ ταρβήσας προσέφη κορυθαίολος Ἕκτωρ·,False,20,430.0,,,,,,0.9976275563240051,True
iliad,2280887,"Πηλεΐδη μὴ δὴ ἐπέεσσί με νηπύτιον ὣς ἔλπεο δειδίξεσθαι, ἐπεὶ σάφα οἶδα καὶ αὐτὸς ἠμὲν κερτομίας ἠδ’ αἴσυλα μυθήσασθαι.",True,20,432.0,,,,,,0.00041076081106439233,False
iliad,2280888,"οἶδα δ’ ὅτι σὺ μὲν ἐσθλός, ἐγὼ δὲ σέθεν πολὺ χείρων.",True,20,434.0,,,,,,0.0004756506532430649,False
iliad,2280889,"ἀλλ’ ἤτοι μὲν ταῦτα θεῶν ἐν γούνασι κεῖται, αἴ κέ σε χειρότερός περ ἐὼν ἀπὸ θυμὸν ἕλωμαι δουρὶ βαλών, ἐπεὶ ἦ καὶ ἐμὸν βέλος ὀξὺ πάροιθεν.",True,20,436.0,,,,,,0.000497439585160464,False
iliad,2280890,"ἦ ῥα, καὶ ἀμπεπαλὼν προΐει δόρυ, καὶ τό γ’ Ἀθήνη πνοιῇ Ἀχιλλῆος πάλιν ἔτραπε κυδαλίμοιο ἦκα μάλα ψύξασα·",False,20,439.0,,,,,,0.9974466562271118,True
iliad,2280891,"τὸ δ’ ἂψ ἵκεθ’ Ἕκτορα δῖον, αὐτοῦ δὲ προπάροιθε ποδῶν πέσεν.",False,20,440.5,,,,,,0.9970512390136719,True
iliad,2280892,"αὐτὰρ Ἀχιλλεὺς ἐμμεμαὼς ἐπόρουσε κατακτάμεναι μενεαίνων, σμερδαλέα ἰάχων·",False,20,442.0,,,,,,0.9975324869155884,True
iliad,2280893,"τὸν δ’ ἐξήρπαξεν Ἀπόλλων ῥεῖα μάλ’ ὥς τε θεός, ἐκάλυψε δ’ ἄρ’ ἠέρι πολλῇ.",False,20,443.5,,,,,,0.9525847434997559,True
iliad,2280894,"τρὶς μὲν ἔπειτ’ ἐπόρουσε ποδάρκης δῖος Ἀχιλλεὺς ἔγχεϊ χαλκείῳ, τρὶς δ’ ἠέρα τύψε βαθεῖαν.",False,20,445.5,,,,,,0.9976068735122681,True
iliad,2280895,"ἀλλ’ ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος, δεινὰ δ’ ὁμοκλήσας ἔπεα πτερόεντα προσηύδα·",False,20,447.5,,,,,,0.9975969195365906,True
iliad,2280896,ἐξ αὖ νῦν ἔφυγες θάνατον κύον·,True,20,449.0,,,,,,0.0004529152938630432,False
iliad,2280897,ἦ τέ τοι ἄγχι ἦλθε κακόν·,True,20,449.5,,,,,,0.0007771770469844341,False
iliad,2280898,"νῦν αὖτέ σ’ ἐρύσατο Φοῖβος Ἀπόλλων, ᾧ μέλλεις εὔχεσθαι ἰὼν ἐς δοῦπον ἀκόντων.",True,20,450.5,,,,,,0.0004922686493955553,False
iliad,2280899,"ἦ θήν σ’ ἐξανύω γε καὶ ὕστερον ἀντιβολήσας, εἴ πού τις καὶ ἔμοιγε θεῶν ἐπιτάρροθός ἐστι.",True,20,452.5,,,,,,0.00047390759573318064,False
iliad,2280900,"νῦν αὖ τοὺς ἄλλους ἐπιείσομαι, ὅν κε κιχείω.",True,20,454.0,,,,,,0.00045178466825746,False
iliad,2280901,ὣς εἰπὼν Δρύοπ’ οὖτα κατ’ αὐχένα μέσσον ἄκοντι·,False,20,455.0,,,,,,0.9976098537445068,True
iliad,2280902,ἤριπε δὲ προπάροιθε ποδῶν·,False,20,456.0,,,,,,0.9974827170372009,True
iliad,2280903,"ὃ δὲ τὸν μὲν ἔασε, Δημοῦχον δὲ Φιλητορίδην ἠΰν τε μέγαν τε κὰγ γόνυ δουρὶ βαλὼν ἠρύκακε.",False,20,457.0,,,,,,0.995428204536438,True
iliad,2280904,τὸν μὲν ἔπειτα οὐτάζων ξίφεϊ μεγάλῳ ἐξαίνυτο θυμόν·,False,20,458.5,,,,,,0.9972328543663025,True
iliad,2280905,"αὐτὰρ ὃ Λαόγονον καὶ Δάρδανον υἷε Βίαντος ἄμφω ἐφορμηθεὶς ἐξ ἵππων ὦσε χαμᾶζε, τὸν μὲν δουρὶ βαλών, τὸν δὲ σχεδὸν ἄορι τύψας.",False,20,461.0,,,,,,0.9969013929367065,True
iliad,2280906,"Τρῶα δ’ Ἀλαστορίδην, ὃ μὲν ἀντίος ἤλυθε γούνων, εἴ πώς εὑ πεφίδοιτο λαβὼν καὶ ζωὸν ἀφείη μηδὲ κατακτείνειεν ὁμηλικίην ἐλεήσας, νήπιος, οὐδὲ τὸ ᾔδη ὃ οὐ πείσεσθαι ἔμελλεν·",False,20,464.5,,,,,,0.9941198825836182,True
iliad,2280907,"οὐ γάρ τι γλυκύθυμος ἀνὴρ ἦν οὐδ’ ἀγανόφρων, ἀλλὰ μάλ’ ἐμμεμαώς·",False,20,467.5,,,,,,0.2237214893102646,False
iliad,2280908,"ὃ μὲν ἥπτετο χείρεσι γούνων ἱέμενος λίσσεσθ’, ὃ δὲ φασγάνῳ οὖτα καθ’ ἧπαρ·",False,20,468.5,,,,,,0.9964890480041504,True
iliad,2280909,"ἐκ δέ οἱ ἧπαρ ὄλισθεν, ἀτὰρ μέλαν αἷμα κατ’ αὐτοῦ κόλπον ἐνέπλησεν·",False,20,470.5,,,,,,0.9899576306343079,True
iliad,2280910,τὸν δὲ σκότος ὄσσε κάλυψε θυμοῦ δευόμενον·,False,20,471.5,,,,,,0.9975048899650574,True
iliad,2280911,ὃ δὲ Μούλιον οὖτα παραστὰς δουρὶ κατ’ οὖς·,False,20,472.5,,,,,,0.9976162910461426,True
iliad,2280912,εἶθαρ δὲ δι’ οὔατος ἦλθ’ ἑτέροιο αἰχμὴ χαλκείη·,False,20,473.5,,,,,,0.9976062774658203,True
iliad,2280913,"ὃ δ’ Ἀγήνορος υἱὸν Ἔχεκλον μέσσην κὰκ κεφαλὴν ξίφει ἤλασε κωπήεντι, πᾶν δ’ ὑπεθερμάνθη ξίφος αἵματι·",False,20,475.0,,,,,,0.9971356391906738,True
iliad,2280914,τὸν δὲ κατ’ ὄσσε ἔλλαβε πορφύρεος θάνατος καὶ μοῖρα κραταιή.,False,20,476.5,,,,,,0.9974295496940613,True
iliad,2280915,"Δευκαλίωνα δ’ ἔπειθ’, ἵνα τε ξυνέχουσι τένοντες ἀγκῶνος, τῇ τόν γε φίλης διὰ χειρὸς ἔπειρεν αἰχμῇ χαλκείῃ·",False,20,479.0,,,,,,0.9948274493217468,True
iliad,2280916,ὃ δέ μιν μένε χεῖρα βαρυνθεὶς πρόσθ’ ὁρόων θάνατον·,False,20,480.5,,,,,,0.9973863959312439,True
iliad,2280917,ὃ δὲ φασγάνῳ αὐχένα θείνας τῆλ’ αὐτῇ πήληκι κάρη βάλε·,False,20,481.5,,,,,,0.9972301125526428,True
iliad,2280918,"μυελὸς αὖτε σφονδυλίων ἔκπαλθ’, ὃ δ’ ἐπὶ χθονὶ κεῖτο τανυσθείς.",False,20,482.5,,,,,,0.9963952898979187,True
iliad,2280919,"αὐτὰρ ὃ βῆ ῥ’ ἰέναι μετ’ ἀμύμονα Πείρεω υἱὸν Ῥίγμον, ὃς ἐκ Θρῄκης ἐριβώλακος εἰληλούθει·",False,20,484.5,,,,,,0.997425377368927,True
iliad,2280920,"τὸν βάλε μέσσον ἄκοντι, πάγη δ’ ἐν νηδύϊ χαλκός, ἤριπε δ’ ἐξ ὀχέων·",False,20,486.5,,,,,,0.9974254965782166,True
iliad,2280921,"ὃ δ’ Ἀρηΐθοον θεράποντα ἂψ ἵππους στρέψαντα μετάφρενον ὀξέϊ δουρὶ νύξ’, ἀπὸ δ’ ἅρματος ὦσε·",False,20,488.0,,,,,,0.9975147247314453,True
iliad,2280922,κυκήθησαν δέ οἱ ἵπποι.,False,20,489.0,,,,,,0.9956684112548828,True
iliad,2280923,"ὡς δ’ ἀναμαιμάει βαθέ’ ἄγκεα θεσπιδαὲς πῦρ οὔρεος ἀζαλέοιο, βαθεῖα δὲ καίεται ὕλη, πάντῃ τε κλονέων ἄνεμος φλόγα εἰλυφάζει, ὣς ὅ γε πάντῃ θῦνε σὺν ἔγχεϊ δαίμονι ἶσος κτεινομένους ἐφέπων·",False,20,492.0,,,,,,0.9958315491676331,True
iliad,2280924,ῥέε δ’ αἵματι γαῖα μέλαινα.,False,20,494.0,,,,,,0.9921278953552246,True
iliad,2280925,"ὡς δ’ ὅτε τις ζεύξῃ βόας ἄρσενας εὐρυμετώπους τριβέμεναι κρῖ λευκὸν ἐϋκτιμένῃ ἐν ἀλωῇ, ῥίμφά τε λέπτ’ ἐγένοντο βοῶν ὑπὸ πόσσ’ ἐριμύκων, ὣς ὑπ’ Ἀχιλλῆος μεγαθύμου μώνυχες ἵπποι στεῖβον ὁμοῦ νέκυάς τε καὶ ἀσπίδας·",False,20,497.0,,,,,,0.9969435334205627,True
iliad,2280926,"αἵματι δ’ ἄξων νέρθεν ἅπας πεπάλακτο καὶ ἄντυγες αἳ περὶ δίφρον, ἃς ἄρ’ ἀφ’ ἱππείων ὁπλέων ῥαθάμιγγες ἔβαλλον αἵ τ’ ἀπ’ ἐπισσώτρων·",False,20,500.5,,,,,,0.9967515468597412,True
iliad,2280927,"ὃ δὲ ἵετο κῦδος ἀρέσθαι Πηλεΐδης, λύθρῳ δὲ παλάσσετο χεῖρας ἀάπτους.",False,20,502.5,,,,,,0.9975911378860474,True
iliad,2280928,"ἀλλ’ ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο Ξάνθου δινήεντος, ὃν ἀθάνατος τέκετο Ζεύς, ἔνθα διατμήξας τοὺς μὲν πεδίον δὲ δίωκε πρὸς πόλιν, ᾗ περ Ἀχαιοὶ ἀτυζόμενοι φοβέοντο ἤματι τῷ προτέρῳ, ὅτε μαίνετο φαίδιμος Ἕκτωρ·",False,21,3.0,,,,,,0.9946454763412476,True
iliad,2280929,"τῇ ῥ’ οἵ γε προχέοντο πεφυζότες, ἠέρα δ’ Ἥρη πίτνα πρόσθε βαθεῖαν ἐρυκέμεν·",False,21,6.5,,,,,,0.9969655871391296,True
iliad,2280930,"ἡμίσεες δὲ ἐς ποταμὸν εἰλεῦντο βαθύρροον ἀργυροδίνην, ἐν δ’ ἔπεσον μεγάλῳ πατάγῳ, βράχε δ’ αἰπὰ ῥέεθρα, ὄχθαι δ’ ἀμφὶ περὶ μεγάλ’ ἴαχον·",False,21,8.5,,,,,,0.9941689968109131,True
iliad,2280931,οἳ δ’ ἀλαλητῷ ἔννεον ἔνθα καὶ ἔνθα ἑλισσόμενοι περὶ δίνας.,False,21,10.5,,,,,,0.9734113812446594,True
iliad,2280932,ὡς δ’ ὅθ’ ὑπὸ ῥιπῆς πυρὸς ἀκρίδες ἠερέθονται φευγέμεναι ποταμὸν δέ·,False,21,12.5,,,,,,0.9950315952301025,True
iliad,2280933,"τὸ δὲ φλέγει ἀκάματον πῦρ ὄρμενον ἐξαίφνης, ταὶ δὲ πτώσσουσι καθ’ ὕδωρ·",False,21,13.5,,,,,,0.9337086081504822,True
iliad,2280934,ὣς ὑπ’ Ἀχιλλῆος Ξάνθου βαθυδινήεντος πλῆτο ῥόος κελάδων ἐπιμὶξ ἵππων τε καὶ ἀνδρῶν.,False,21,15.5,,,,,,0.9975659847259521,True
iliad,2280935,"αὐτὰρ ὃ διογενὴς δόρυ μὲν λίπεν αὐτοῦ ἐπ’ ὄχθῃ κεκλιμένον μυρίκῃσιν, ὃ δ’ ἔσθορε δαίμονι ἶσος φάσγανον οἶον ἔχων, κακὰ δὲ φρεσὶ μήδετο ἔργα, τύπτε δ’ ἐπιστροφάδην·",False,21,18.5,,,,,,0.9947277903556824,True
iliad,2280936,"τῶν δὲ στόνος ὄρνυτ’ ἀεικὴς ἄορι θεινομένων, ἐρυθαίνετο δ’ αἵματι ὕδωρ.",False,21,20.5,,,,,,0.9936636686325073,True
iliad,2280937,ὡς δ’ ὑπὸ δελφῖνος μεγακήτεος ἰχθύες ἄλλοι φεύγοντες πιμπλᾶσι μυχοὺς λιμένος εὐόρμου δειδιότες·,False,21,23.0,,,,,,0.9960953593254089,True
iliad,2280938,μάλα γάρ τε κατεσθίει ὅν κε λάβῃσιν·,False,21,24.0,,,,,,0.0016634506173431873,False
iliad,2280939,ὣς Τρῶες ποταμοῖο κατὰ δεινοῖο ῥέεθρα πτῶσσον ὑπὸ κρημνούς.,False,21,25.5,,,,,,0.9948804378509521,True
iliad,2280940,"ὃ δ’ ἐπεὶ κάμε χεῖρας ἐναίρων, ζωοὺς ἐκ ποταμοῖο δυώδεκα λέξατο κούρους ποινὴν Πατρόκλοιο Μενοιτιάδαο θανόντος·",False,21,27.0,,,,,,0.9724827408790588,True
iliad,2280941,"τοὺς ἐξῆγε θύραζε τεθηπότας ἠΰτε νεβρούς, δῆσε δ’ ὀπίσσω χεῖρας ἐϋτμήτοισιν ἱμᾶσι, τοὺς αὐτοὶ φορέεσκον ἐπὶ στρεπτοῖσι χιτῶσι, δῶκε δ’ ἑταίροισιν κατάγειν κοίλας ἐπὶ νῆας.",False,21,30.5,,,,,,0.9887443780899048,True
iliad,2280942,αὐτὰρ ὃ ἂψ ἐπόρουσε δαϊζέμεναι μενεαίνων.,False,21,33.0,,,,,,0.9975305199623108,True
iliad,2280943,"ἔνθ’ υἷι Πριάμοιο συνήντετο Δαρδανίδαο ἐκ ποταμοῦ φεύγοντι Λυκάονι, τόν ῥά ποτ’ αὐτὸς ἦγε λαβὼν ἐκ πατρὸς ἀλωῆς οὐκ ἐθέλοντα ἐννύχιος προμολών·",False,21,35.5,,,,,,0.992133378982544,True
iliad,2280944,"ὃ δ’ ἐρινεὸν ὀξέϊ χαλκῷ τάμνε νέους ὄρπηκας, ἵν’ ἅρματος ἄντυγες εἶεν·",False,21,37.5,,,,,,0.9931633472442627,True
iliad,2280945,τῷ δ’ ἄρ’ ἀνώϊστον κακὸν ἤλυθε δῖος Ἀχιλλεύς.,False,21,39.0,,,,,,0.9975684285163879,True
iliad,2280946,"καὶ τότε μέν μιν Λῆμνον ἐϋκτιμένην ἐπέρασσε νηυσὶν ἄγων, ἀτὰρ υἱὸς Ἰήσονος ὦνον ἔδωκε·",False,21,40.5,,,,,,0.8812044262886047,True
iliad,2280947,"κεῖθεν δὲ ξεῖνός μιν ἐλύσατο πολλὰ δ’ ἔδωκεν Ἴμβριος Ἠετίων, πέμψεν δ’ ἐς δῖαν Ἀρίσβην·",False,21,42.5,,,,,,0.38033872842788696,False
iliad,2280948,ἔνθεν ὑπεκπροφυγὼν πατρώϊον ἵκετο δῶμα.,False,21,44.0,,,,,,0.9837649464607239,True
iliad,2280949,ἕνδεκα δ’ ἤματα θυμὸν ἐτέρπετο οἷσι φίλοισιν ἐλθὼν ἐκ Λήμνοιο·,False,21,45.5,,,,,,0.9877750873565674,True
iliad,2280950,"δυωδεκάτῃ δέ μιν αὖτις χερσὶν Ἀχιλλῆος θεὸς ἔμβαλεν, ὅς μιν ἔμελλε πέμψειν εἰς Ἀΐδαο καὶ οὐκ ἐθέλοντα νέεσθαι.",False,21,47.0,,,,,,0.6664600968360901,True
iliad,2280951,"τὸν δ’ ὡς οὖν ἐνόησε ποδάρκης δῖος Ἀχιλλεὺς γυμνὸν ἄτερ κόρυθός τε καὶ ἀσπίδος, οὐδ’ ἔχεν ἔγχος, ἀλλὰ τὰ μέν ῥ’ ἀπὸ πάντα χαμαὶ βάλε·",False,21,50.0,,,,,,0.9975904226303101,True
iliad,2280952,"τεῖρε γὰρ ἱδρὼς φεύγοντ’ ἐκ ποταμοῦ, κάματος δ’ ὑπὸ γούνατ’ ἐδάμνα·",False,21,51.5,,,,,,0.9830865859985352,True
iliad,2280953,ὀχθήσας δ’ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν·,False,21,53.0,,,,,,0.9976466298103333,True
iliad,2280954,ὢ πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι·,True,21,54.0,,,,,,0.00043015292612835765,False
iliad,2280955,"ἦ μάλα δὴ Τρῶες μεγαλήτορες οὕς περ ἔπεφνον αὖτις ἀναστήσονται ὑπὸ ζόφου ἠερόεντος, οἷον δὴ καὶ ὅδ’ ἦλθε φυγὼν ὕπο νηλεὲς ἦμαρ Λῆμνον ἐς ἠγαθέην πεπερημένος·",True,21,56.5,,,,,,0.0004273300291970372,False
iliad,2280956,"οὐδέ μιν ἔσχε πόντος ἁλὸς πολιῆς, ὃ πολέας ἀέκοντας ἐρύκει.",True,21,58.5,,,,,,0.15323708951473236,False
iliad,2280957,"ἀλλ’ ἄγε δὴ καὶ δουρὸς ἀκωκῆς ἡμετέροιο γεύσεται, ὄφρα ἴδωμαι ἐνὶ φρεσὶν ἠδὲ δαείω ἢ ἄρ’ ὁμῶς καὶ κεῖθεν ἐλεύσεται, ἦ μιν ἐρύξει γῆ φυσίζοος, ἥ τε κατὰ κρατερόν περ ἐρύκει.",True,21,61.5,,,,,,0.00040367175824940205,False
iliad,2280958,ὣς ὅρμαινε μένων·,False,21,64.0,,,,,,0.9974923133850098,True
iliad,2280959,"ὃ δέ οἱ σχεδὸν ἦλθε τεθηπὼς γούνων ἅψασθαι μεμαώς, περὶ δ’ ἤθελε θυμῷ ἐκφυγέειν θάνατόν τε κακὸν καὶ κῆρα μέλαιναν.",False,21,65.0,,,,,,0.9933813810348511,True
iliad,2280960,"ἤτοι ὃ μὲν δόρυ μακρὸν ἀνέσχετο δῖος Ἀχιλλεὺς οὐτάμεναι μεμαώς, ὃ δ’ ὑπέδραμε καὶ λάβε γούνων κύψας·",False,21,68.0,,,,,,0.997490644454956,True
iliad,2280961,ἐγχείη δ’ ἄρ’ ὑπὲρ νώτου ἐνὶ γαίῃ ἔστη ἱεμένη χροὸς ἄμεναι ἀνδρομέοιο.,False,21,69.5,,,,,,0.9975560903549194,True
iliad,2280962,"αὐτὰρ ὃ τῇ ἑτέρῃ μὲν ἑλὼν ἐλλίσσετο γούνων, τῇ δ’ ἑτέρῃ ἔχεν ἔγχος ἀκαχμένον οὐδὲ μεθίει·",False,21,71.5,,,,,,0.9947546720504761,True
iliad,2280963,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα·,False,21,73.0,,,,,,0.9974414110183716,True
iliad,2280964,γουνοῦμαι σ’ Ἀχιλεῦ·,True,21,74.0,,,,,,0.0004145493730902672,False
iliad,2280965,σὺ δέ μ’ αἴδεο καί μ’ ἐλέησον·,True,21,74.0,,,,,,0.0004920225474052131,False
iliad,2280966,ἀντί τοί εἰμ’ ἱκέταο διοτρεφὲς αἰδοίοιο·,True,21,75.0,,,,,,0.000421788077801466,False
iliad,2280967,"πὰρ γὰρ σοὶ πρώτῳ πασάμην Δημήτερος ἀκτὴν ἤματι τῷ ὅτε μ’ εἷλες ἐϋκτιμένῃ ἐν ἀλωῇ, καί μ’ ἐπέρασσας ἄνευθεν ἄγων πατρός τε φίλων τε Λῆμνον ἐς ἠγαθέην, ἑκατόμβοιον δέ τοι ἦλφον.",True,21,77.5,,,,,,0.0004428322135936469,False
iliad,2280968,νῦν δὲ λύμην τρὶς τόσσα πορών·,True,21,80.0,,,,,,0.00039754644967615604,False
iliad,2280969,"ἠὼς δέ μοί ἐστιν ἥδε δυωδεκάτη, ὅτ’ ἐς Ἴλιον εἰλήλουθα πολλὰ παθών·",True,21,81.0,,,,,,0.0004415589792188257,False
iliad,2280970,νῦν αὖ με τεῇς ἐν χερσὶν ἔθηκε μοῖρ’ ὀλοή·,True,21,82.5,,,,,,0.00042409286834299564,False
iliad,2280971,"μέλλω που ἀπεχθέσθαι Διὶ πατρί, ὅς με σοὶ αὖτις δῶκε·",True,21,83.5,,,,,,0.0004043153312522918,False
iliad,2280972,"μινυνθάδιον δέ με μήτηρ γείνατο Λαοθόη θυγάτηρ Ἄλταο γέροντος Ἄλτεω, ὃς Λελέγεσσι φιλοπτολέμοισιν ἀνάσσει Πήδασον αἰπήεσσαν ἔχων ἐπὶ Σατνιόεντι.",True,21,85.5,,,,,,0.0004218932590447366,False
iliad,2280973,"τοῦ δ’ ἔχε θυγατέρα Πρίαμος, πολλὰς δὲ καὶ ἄλλας·",True,21,88.0,,,,,,0.9781497120857239,True
iliad,2280974,"τῆς δὲ δύω γενόμεσθα, σὺ δ’ ἄμφω δειροτομήσεις, ἤτοι τὸν πρώτοισι μετὰ πρυλέεσσι δάμασσας ἀντίθεον Πολύδωρον, ἐπεὶ βάλες ὀξέϊ δουρί·",True,21,90.0,,,,,,0.0004098029457964003,False
iliad,2280975,νῦν δὲ δὴ ἐνθάδ’ ἐμοὶ κακὸν ἔσσεται·,True,21,92.0,,,,,,0.0005242088809609413,False
iliad,2280976,"οὐ γὰρ ὀΐω σὰς χεῖρας φεύξεσθαι, ἐπεί ῥ’ ἐπέλασσέ γε δαίμων.",True,21,92.5,,,,,,0.0004963276442140341,False
iliad,2280977,"ἄλλο δέ τοι ἐρέω, σὺ δ’ ἐνὶ φρεσὶ βάλλεο σῇσι·",True,21,94.0,,,,,,0.00046365047455765307,False
iliad,2280978,"μή με κτεῖν’, ἐπεὶ οὐχ ὁμογάστριος Ἕκτορός εἰμι, ὅς τοι ἑταῖρον ἔπεφνεν ἐνηέα τε κρατερόν τε.",True,21,95.5,,,,,,0.00040338828694075346,False
iliad,2280979,"ὣς ἄρα μιν Πριάμοιο προσηύδα φαίδιμος υἱὸς λισσόμενος ἐπέεσσιν, ἀμείλικτον δ’ ὄπ’ ἄκουσε·",False,21,97.5,,,,,,0.997685432434082,True
iliad,2280980,νήπιε μή μοι ἄποινα πιφαύσκεο μηδ’ ἀγόρευε·,True,21,99.0,,,,,,0.0004182161355856806,False
iliad,2280981,"πρὶν μὲν γὰρ Πάτροκλον ἐπισπεῖν αἴσιμον ἦμαρ τόφρά τί μοι πεφιδέσθαι ἐνὶ φρεσὶ φίλτερον ἦεν Τρώων, καὶ πολλοὺς ζωοὺς ἕλον ἠδ’ ἐπέρασσα·",True,21,101.0,,,,,,0.0004379461461212486,False
iliad,2280982,"νῦν δ’ οὐκ ἔσθ’ ὅς τις θάνατον φύγῃ ὅν κε θεός γε Ἰλίου προπάροιθεν ἐμῇς ἐν χερσὶ βάλῃσι καὶ πάντων Τρώων, περὶ δ’ αὖ Πριάμοιό γε παίδων.",True,21,104.0,,,,,,0.0004226943710818887,False
iliad,2280983,ἀλλὰ φίλος θάνε καὶ σύ·,True,21,106.0,,,,,,0.0004397535522002727,False
iliad,2280984,τί ἦ ὀλοφύρεαι οὕτως;,True,21,106.0,,,,,,0.00045958772534504533,False
iliad,2280985,"κάτθανε καὶ Πάτροκλος, ὅ περ σέο πολλὸν ἀμείνων.",True,21,107.0,,,,,,0.0004627228481695056,False
iliad,2280986,οὐχ ὁράᾳς οἷος καὶ ἐγὼ καλός τε μέγας τε;,True,21,108.0,,,,,,0.0004721447767224163,False
iliad,2280987,"πατρὸς δ’ εἴμ’ ἀγαθοῖο, θεὰ δέ με γείνατο μήτηρ·",True,21,109.0,,,,,,0.0004389550886116922,False
iliad,2280988,ἀλλ’ ἔπι τοι καὶ ἐμοὶ θάνατος καὶ μοῖρα κραταιή·,True,21,110.0,,,,,,0.00045046769082546234,False
iliad,2280989,ἔσσεται ἢ ἠὼς ἢ δείλη ἢ μέσον ἦμαρ ὁππότε τις καὶ ἐμεῖο Ἄρῃ ἐκ θυμὸν ἕληται ἢ ὅ γε δουρὶ βαλὼν ἢ ἀπὸ νευρῆφιν ὀϊστῷ.,True,21,112.0,,,,,,0.0004270188801456243,False
