play,sent_id,text,is_messenger_speech,line,p_narrative,pred_narrative
tlg0011.tlg002,tlg0011.tlg002.633,καὐτὸς τεθάμβηκ’·,False,1246.0,0.00041421479545533657,False
tlg0011.tlg002,tlg0011.tlg002.634,"ἐλπίσιν δὲ βόσκομαι ἄχη τέκνου κλύουσαν ἐς πόλιν γόους οὐκ ἀξιώσειν, ἀλλ’ ὑπὸ στέγης ἔσω δμωαῖς προθήσειν πένθος οἰκεῖον στένειν.",False,1247.5,0.00040843788883648813,False
tlg0011.tlg002,tlg0011.tlg002.635,"γνώμης γὰρ οὐκ ἄπειρος, ὥσθ’ ἁμαρτάνειν.",False,1250.0,0.0005288476240821183,False
tlg0011.tlg002,tlg0011.tlg002.636,οὐκ οἶδ’·,False,1251.0,0.0004351913812570274,False
tlg0011.tlg002,tlg0011.tlg002.637,ἐμοὶ δ’ οὖν ἥ τ’ ἄγαν σιγὴ βαρὺ δοκεῖ προσεῖναι χἠ μάτην πολλὴ βοή.,False,1251.5,0.00047433239524252713,False
tlg0011.tlg002,tlg0011.tlg002.638,"ἀλλ’ εἰσόμεσθα, μή τι καὶ κατάσχετον κρυφῇ καλύπτει καρδίᾳ θυμουμένῃ, δόμους παραστείχοντες·",False,1254.0,0.000408918276662007,False
tlg0011.tlg002,tlg0011.tlg002.639,"εὖ γὰρ οὖν λέγεις, καὶ τῆς ἄγαν γάρ ἐστί που σιγῆς βάρος.",False,1255.5,0.0004075352044310421,False
tlg0011.tlg002,tlg0011.tlg002.640,"καὶ μὴν ὅδ’ ἄναξ αὐτὸς ἐφήκει μνῆμ’ ἐπίσημον διὰ χειρὸς ἔχων, εἰ θέμις εἰπεῖν, οὐκ ἀλλοτρίαν ἄτην, ἀλλ’ αὐτὸς ἁμαρτών.",False,1258.5,0.00047005328815430403,False
tlg0011.tlg002,tlg0011.tlg002.641,"ἰὼ φρενῶν δυσφρόνων ἁμαρτήματα στερεὰ θανατόεντ’, ὦ κτανόντας τε καὶ θανόντας βλέποντες ἐμφυλίους.",False,1263.0,0.0032900990918278694,False
tlg0011.tlg002,tlg0011.tlg002.642,ὤμοι ἐμῶν ἄνολβα βουλευμάτων.,False,1265.0,0.00041567697189748287,False
tlg0011.tlg002,tlg0011.tlg002.643,"ἰὼ παῖ, νέος νέῳ ξὺν μόρῳ αἰαῖ αἰαῖ, ἔθανες, ἀπελύθης ἐμαῖς οὐδὲ σαῖς δυσβουλίαις.",False,1267.5,0.00041033868910744786,False
tlg0011.tlg002,tlg0011.tlg002.644,οἴμ’ ὡς ἔοικας ὀψὲ τὴν δίκην ἰδεῖν.,False,1270.0,0.0004443309735506773,False
tlg0011.tlg002,tlg0011.tlg002.645,"οἴμοι, ἔχω μαθὼν δείλαιος·",False,1271.5,0.00041941707604564726,False
tlg0011.tlg002,tlg0011.tlg002.646,"ἐν δ’ ἐμῷ κάρᾳ θεὸς τότ’ ἄρα τότε μέγα βάρος μ’ ἔχων ἔπαισεν, ἐν δ’ ἔσεισεν ἀγρίαις ὁδοῖς, οἴμοι, λακπάτητον ἀντρέπων χαράν.",False,1273.5,0.0004478476184885949,False
tlg0011.tlg002,tlg0011.tlg002.647,"φεῦ φεῦ, ὦ πόνοι βροτῶν δύσπονοι.",False,1276.0,0.0006624693633057177,False
tlg0011.tlg002,tlg0011.tlg002.648,"ὦ δέσποθ’, ὡς ἔχων τε καὶ κεκτημένος, τὰ μὲν πρὸ χειρῶν τάδε φέρων, τὰ δ’ ἐν δόμοις ἔοικας ἥκειν καὶ τάχ’ ὄψεσθαι κακά.",True,1278.5,0.0004116932104807347,False
tlg0011.tlg002,tlg0011.tlg002.649,τί δ’ ἔστιν αὖ κάκιον ἐκ κακῶν ἔτι;,False,1281.0,0.000413064582971856,False
tlg0011.tlg002,tlg0011.tlg002.650,"γυνὴ τέθνηκε, τοῦδε παμμήτωρ νεκροῦ, δύστηνος, ἄρτι νεοτόμοισι πλήγμασιν.",True,1282.5,0.0005504803848452866,False
tlg0011.tlg002,tlg0011.tlg002.651,ἰώ.,False,1284.0,0.0004426394880283624,False
tlg0011.tlg002,tlg0011.tlg002.652,"ἰὼ δυσκάθαρτος Ἅιδου λιμήν, τί μ’ ἄρα τί μ’ ὀλέκεις;",False,1285.0,0.0004604322602972388,False
tlg0011.tlg002,tlg0011.tlg002.653,"ὦ κακάγγελτά μοι προπέμψας ἄχη, τίνα θροεῖς λόγον;",False,1286.5,0.000405511527787894,False
tlg0011.tlg002,tlg0011.tlg002.654,"αἰαῖ, ὀλωλότ’ ἄνδρ’ ἐπεξειργάσω.",False,1288.0,0.0004362900508567691,False
tlg0011.tlg002,tlg0011.tlg002.655,"τί φής, παῖ;",False,1289.0,0.00046723580453544855,False
tlg0011.tlg002,tlg0011.tlg002.656,"τίν’ αὖ λέγεις μοι νέον, αἰαῖ αἰαῖ, σφάγιον ἐπ’ ὀλέθρῳ γυναικεῖον ἀμφικεῖσθαι μόρον;",False,1290.5,0.00048603827599436045,False
tlg0011.tlg002,tlg0011.tlg002.657,ὁρᾶν πάρεστιν·,False,1293.0,0.0012287338031455874,False
tlg0011.tlg002,tlg0011.tlg002.658,οὐ γὰρ ἐν μυχοῖς ἔτι.,False,1293.0,0.013253436423838139,False
tlg0011.tlg002,tlg0011.tlg002.659,"οἴμοι, κακὸν τόδ’ ἄλλο δεύτερον βλέπω τάλας.",False,1294.5,0.0004371551040094346,False
tlg0011.tlg002,tlg0011.tlg002.660,"τίς ἄρα, τίς με πότμος ἔτι περιμένει;",False,1296.0,0.0004181958211120218,False
tlg0011.tlg002,tlg0011.tlg002.661,"ἔχω μὲν ἐν χείρεσσιν ἀρτίως τέκνον, τάλας, τὸν δ’ ἔναντα προσβλέπω νεκρόν.",False,1297.5,0.0004289237258490175,False
tlg0011.tlg002,tlg0011.tlg002.662,"φεῦ φεῦ μᾶτερ ἀθλία, φεῦ τέκνον.",False,1300.0,0.00048160608275793493,False
tlg0011.tlg002,tlg0011.tlg002.663,"ἡ δ’ ὀξυθήκτῳ βωμία περὶ ξίφει λύει κελαινὰ βλέφαρα, κωκύσασα μὲν τοῦ πρὶν θανόντος Μεγαρέως κλεινὸν λάχος, αὖθις δὲ τοῦδε, λοίσθιον δὲ σοὶ κακὰς πράξεις ἐφυμνήσασα τῷ παιδοκτόνῳ.",True,1303.0,0.0005670968675985932,False
tlg0011.tlg002,tlg0011.tlg002.664,"αἰαῖ αἰαῖ, ἀνέπταν φόβῳ.",False,1306.5,0.942783772945404,True
tlg0011.tlg002,tlg0011.tlg002.665,τί μ’ οὐκ ἀνταίαν ἔπαισέν τις ἀμφιθήκτῳ ξίφει;,False,1307.5,0.00040377030381932855,False
tlg0011.tlg002,tlg0011.tlg002.666,"δείλαιος ἐγώ, αἰαῖ, δειλαίᾳ δὲ συγκέκραμαι δύᾳ.",False,1310.5,0.0004461959470063448,False
tlg0011.tlg002,tlg0011.tlg002.667,ὡς αἰτίαν γε τῶνδε κἀκείνων ἔχων πρὸς τῆς θανούσης τῆσδ’ ἐπεσκήπτου μόρων,True,1312.5,0.0005507042515091598,False
tlg0011.tlg002,tlg0011.tlg002.668,ποίῳ δὲ κἀπελύσατ’ ἐν φοναῖς τρόπῳ;,False,1314.0,0.5820180773735046,True
tlg0011.tlg002,tlg0011.tlg002.669,"παίσασ’ ὑφ’ ἧπαρ αὐτόχειρ αὑτήν, ὅπως παιδὸς τόδ’ ᾔσθετ’ ὀξυκώκυτον πάθος.",True,1315.5,0.0005310429842211306,False
tlg0011.tlg002,tlg0011.tlg002.670,"ὤμοι μοι, τάδ’ οὐκ ἐπ’ ἄλλον βροτῶν ἐμᾶς ἁρμόσει ποτ’ ἐξ αἰτίας.",False,1317.5,0.00042050721822306514,False
tlg0011.tlg002,tlg0011.tlg002.671,"ἐγὼ γάρ σ’ ἐγὼ ἔκανον, ὢ μέλεος, ἐγώ, φάμ’ ἔτυμον.",False,1319.5,0.0004806594515684992,False
tlg0011.tlg002,tlg0011.tlg002.672,"ἰὼ πρόσπολοι, ἄγετέ μ’ ὅτι τάχιστ’, ἄγετέ μ’ ἐκποδών, τὸν οὐκ ὄντα μᾶλλον ἢ μηδένα.",False,1322.5,0.0004426230734679848,False
tlg0011.tlg002,tlg0011.tlg002.673,"κέρδη παραινεῖς, εἴ τι κέρδος ἐν κακοῖς.",False,1326.0,0.00044173331116326153,False
tlg0011.tlg002,tlg0011.tlg002.674,βράχιστα γὰρ κράτιστα τἀν ποσὶν κακά.,False,1327.0,0.00702870124951005,False
tlg0011.tlg002,tlg0011.tlg002.675,"ἴτω ἴτω, φανήτω μόρων ὁ κάλλιστ’ ἔχων ἐμοὶ τερμίαν ἄγων ἁμέραν ὕπατος·",False,1329.5,0.0004874141013715416,False
tlg0011.tlg002,tlg0011.tlg002.676,"ἴτω ἴτω, ὅπως μηκέτ’ ἆμαρ ἄλλ’ εἰσίδω.",False,1331.5,0.00040683342376723886,False
tlg0011.tlg002,tlg0011.tlg002.677,μέλλοντα ταῦτα.,False,1333.0,0.00046592397848144174,False
tlg0011.tlg002,tlg0011.tlg002.678,τῶν προκειμένων τι χρὴ μέλειν πράσσειν.,False,1334.0,0.0010677436366677284,False
tlg0011.tlg002,tlg0011.tlg002.679,μέλει γὰρ τῶνδ’ ὅτοισι χρὴ μέλειν,False,1335.0,0.00040257195360027254,False
tlg0011.tlg002,tlg0011.tlg002.680,"ἀλλ’ ὧν ἐρῶ, τοιαῦτα συγκατηυξάμην.",False,1336.0,0.00041196506936103106,False
tlg0011.tlg002,tlg0011.tlg002.681,μή νυν προσεύχου μηδέν·,False,1337.0,0.00043474193080328405,False
tlg0011.tlg002,tlg0011.tlg002.682,ὡς πεπρωμένης οὐκ ἔστι θνητοῖς συμφορᾶς ἀπαλλαγή.,False,1337.5,0.0005216574063524604,False
tlg0011.tlg002,tlg0011.tlg002.683,"ἄγοιτ’ ἂν μάταιον ἄνδρ’ ἐκποδών, ὅς, ὦ παῖ, σέ τ’ οὐχ ἑκὼν κἄκτανον σέ τ’ αὖ τάνδ’, ὤμοι μέλεος, οὐδ’ ἔχω ὅπᾳ πρὸς πότερα κλιθῶ·",False,1340.5,0.00041889946442097425,False
tlg0011.tlg002,tlg0011.tlg002.684,"πάντα γὰρ λέχρια τἀν χεροῖν, τὰ δ’ ἐπὶ κρατί μοι πότμος δυσκόμιστος εἰσήλατο.",False,1344.0,0.00041395582957193255,False
tlg0011.tlg002,tlg0011.tlg002.685,πολλῷ τὸ φρονεῖν εὐδαιμονίας πρῶτον ὑπάρχει.,False,1347.5,0.001191547722555697,False
tlg0011.tlg002,tlg0011.tlg002.686,χρὴ δὲ τά γ’ εἰς θεοὺς μηδὲν ἀσεπτεῖν.,False,1349.0,0.0004102107777725905,False
tlg0011.tlg002,tlg0011.tlg002.687,μεγάλοι δὲ λόγοι μεγάλας πληγὰς τῶν ὑπεραύχων ἀποτίσαντες γήρᾳ τὸ φρονεῖν ἐδίδαξαν.,False,1351.5,0.3339185416698456,False
tlg0011.tlg004,tlg0011.tlg004.1,"ὦ τέκνα, Κάδμου τοῦ πάλαι νέα τροφή, τίνας ποθ’ ἕδρας τάσδε μοι θοάζετε ἱκτηρίοις κλάδοισιν ἐξεστεμμένοι;",False,2.0,0.00042088862392120063,False
tlg0011.tlg004,tlg0011.tlg004.2,"πόλις δ’ ὁμοῦ μὲν θυμιαμάτων γέμει, ὁμοῦ δὲ παιάνων τε καὶ στεναγμάτων·",False,4.5,0.5117323994636536,True
tlg0011.tlg004,tlg0011.tlg004.3,"ἁγὼ δικαιῶν μὴ παρ’ ἀγγέλων, τέκνα, ἄλλων ἀκούειν αὐτὸς ὧδ’ ἐλήλυθα, ὁ πᾶσι κλεινὸς Οἰδίπους καλούμενος.",False,7.0,0.0004171709588263184,False
tlg0011.tlg004,tlg0011.tlg004.4,"ἀλλ’ ὦ γεραιέ, φράζ’, ἐπεὶ πρέπων ἔφυς πρὸ τῶνδε φωνεῖν, τίνι τρόπῳ καθέστατε, δείσαντες ἢ στέρξαντες;",False,10.0,0.00043035103590227664,False
tlg0011.tlg004,tlg0011.tlg004.5,ὡς θέλοντος ἂν ἐμοῦ προσαρκεῖν πᾶν·,False,11.5,0.0004869548138231039,False
tlg0011.tlg004,tlg0011.tlg004.6,δυσάλγητος γὰρ ἂν εἴην τοιάνδε μὴ οὐ κατοικτίρων ἕδραν.,False,12.5,0.000532524602022022,False
tlg0011.tlg004,tlg0011.tlg004.7,"ἀλλ’ ὦ κρατύνων Οἰδίπους χώρας ἐμῆς, ὁρᾷς μὲν ἡμᾶς ἡλίκοι προσήμεθα βωμοῖσι τοῖς σοῖς·",False,15.0,0.00043102807831019163,False
tlg0011.tlg004,tlg0011.tlg004.8,"οἱ μὲν οὐδέπω μακρὰν πτέσθαι σθένοντες, οἱ δὲ σὺν γήρᾳ βαρεῖς, ἱερῆς, ἐγὼ μὲν Ζηνός, οἵδε τ’ ᾐθέων λεκτοί·",False,17.5,0.0004983391845598817,False
tlg0011.tlg004,tlg0011.tlg004.9,"τὸ δ’ ἄλλο φῦλον ἐξεστεμμένον ἀγοραῖσι θακεῖ πρός τε Παλλάδος διπλοῖς ναοῖς, ἐπ’ Ἰσμηνοῦ τε μαντείᾳ σποδῷ.",False,20.0,0.0545576736330986,False
tlg0011.tlg004,tlg0011.tlg004.10,"πόλις γάρ, ὥσπερ καὐτὸς εἰσορᾷς, ἄγαν ἤδη σαλεύει κἀνακουφίσαι κάρα βυθῶν ἔτ’ οὐχ οἵα τε φοινίου σάλου, φθίνουσα μὲν κάλυξιν ἐγκάρποις χθονός, φθίνουσα δ’ ἀγέλαις βουνόμοις τόκοισί τε ἀγόνοις γυναικῶν·",False,24.5,0.000914087810087949,False
tlg0011.tlg004,tlg0011.tlg004.11,"ἐν δ’ ὁ πυρφόρος θεὸς σκήψας ἐλαύνει, λοιμὸς ἔχθιστος, πόλιν, ὑφ’ οὗ κενοῦται δῶμα Καδμεῖον, μέλας δ’ Ἅιδης στεναγμοῖς καὶ γόοις πλουτίζεται.",False,28.5,0.03738405555486679,False
tlg0011.tlg004,tlg0011.tlg004.12,"θεοῖσι μέν νυν οὐκ ἰσούμενόν σ’ ἐγὼ οὐδ’ οἵδε παῖδες ἑζόμεσθ’ ἐφέστιοι, ἀνδρῶν δὲ πρῶτον ἔν τε συμφοραῖς βίου κρίνοντες ἔν τε δαιμόνων συναλλαγαῖς·",False,32.5,0.0004238915862515569,False
tlg0011.tlg004,tlg0011.tlg004.13,"ὅς γ’ ἐξέλυσας ἄστυ Καδμεῖον μολὼν σκληρᾶς ἀοιδοῦ δασμὸν ὃν παρείχομεν, καὶ ταῦθ’ ὑφ’ ἡμῶν οὐδὲν ἐξειδὼς πλέον οὐδ’ ἐκδιδαχθείς, ἀλλὰ προσθήκῃ θεοῦ λέγει νομίζει θ’ ἡμὶν ὀρθῶσαι βίον·",False,37.0,0.00041040265932679176,False
tlg0011.tlg004,tlg0011.tlg004.14,"νῦν τ’, ὦ κράτιστον πᾶσιν Οἰδίπου κάρα, ἱκετεύομέν σε πάντες οἵδε πρόστροποι ἀλκήν τιν’ εὑρεῖν ἡμίν, εἴτε του θεῶν φήμην ἀκούσας εἴτ’ ἀπ’ ἀνδρὸς οἶσθά του·",False,41.5,0.0004166062281001359,False
tlg0011.tlg004,tlg0011.tlg004.15,ὡς τοῖσιν ἐμπείροισι καὶ τὰς ξυμφορὰς ζώσας ὁρῶ μάλιστα τῶν βουλευμάτων.,False,44.5,0.02009010687470436,False
tlg0011.tlg004,tlg0011.tlg004.16,"ἴθ’, ὦ βροτῶν ἄριστ’, ἀνόρθωσον πόλιν, ἴθ’, εὐλαβήθηθ’·",False,46.5,0.00042429703171364963,False
tlg0011.tlg004,tlg0011.tlg004.17,ὡς σὲ νῦν μὲν ἥδε γῆ σωτῆρα κλῄζει τῆς πάρος προθυμίας·,False,47.5,0.00041601568227633834,False
tlg0011.tlg004,tlg0011.tlg004.18,ἀρχῆς δὲ τῆς σῆς μηδαμῶς μεμνώμεθα στάντες τ’ ἐς ὀρθὸν καὶ πεσόντες ὕστερον.,False,49.5,0.00044029130367562175,False
tlg0011.tlg004,tlg0011.tlg004.19,ἀλλ’ ἀσφαλείᾳ τήνδ’ ἀνόρθωσον πόλιν·,False,51.0,0.00048506169696338475,False
tlg0011.tlg004,tlg0011.tlg004.20,"ὄρνιθι γὰρ καὶ τὴν τότ’ αἰσίῳ τύχην παρέσχες ἡμῖν, καὶ τανῦν ἴσος γενοῦ.",False,52.5,0.0004045601235702634,False
tlg0011.tlg004,tlg0011.tlg004.21,"ὡς εἴπερ ἄρξεις τῆσδε γῆς, ὥσπερ κρατεῖς, ξὺν ἀνδράσιν κάλλιον ἢ κενῆς κρατεῖν·",False,54.5,0.00043630125583149493,False
tlg0011.tlg004,tlg0011.tlg004.22,ὡς οὐδέν ἐστιν οὔτε πύργος οὔτε ναῦς ἔρημος ἀνδρῶν μὴ ξυνοικούντων ἔσω.,False,56.5,0.0008721908670850098,False
tlg0011.tlg004,tlg0011.tlg004.23,"ὦ παῖδες οἰκτροί, γνωτὰ κοὐκ ἄγνωτά μοι προσήλθεθ’ ἱμείροντες·",False,58.5,0.0004082230443600565,False
tlg0011.tlg004,tlg0011.tlg004.24,"εὖ γὰρ οἶδ’ ὅτι νοσεῖτε πάντες, καὶ νοσοῦντες, ὡς ἐγὼ οὐκ ἔστιν ὑμῶν ὅστις ἐξ ἴσου νοσεῖ.",False,60.0,0.0004438339965417981,False
tlg0011.tlg004,tlg0011.tlg004.25,"τὸ μὲν γὰρ ὑμῶν ἄλγος εἰς ἕν’ ἔρχεται μόνον καθ’ αὑτὸν κοὐδέν’ ἄλλον, ἡ δ’ ἐμὴ ψυχὴ πόλιν τε κἀμὲ καὶ σ’ ὁμοῦ στένει.",False,63.0,0.0004807080840691924,False
tlg0011.tlg004,tlg0011.tlg004.26,"ὥστ’ οὐχ ὕπνῳ γ’ εὕδοντά μ’ ἐξεγείρετε, ἀλλ’ ἴστε πολλὰ μέν με δακρύσαντα δή, πολλὰς δ’ ὁδοὺς ἐλθόντα φροντίδος πλάνοις·",False,66.0,0.0004131019813939929,False
tlg0011.tlg004,tlg0011.tlg004.27,"ἣν δ’ εὖ σκοπῶν ηὕρισκον ἴασιν μόνην, ταύτην ἔπραξα·",False,68.5,0.00048780522774904966,False
tlg0011.tlg004,tlg0011.tlg004.28,"παῖδα γὰρ Μενοικέως Κρέοντ’, ἐμαυτοῦ γαμβρόν, ἐς τὰ Πυθικὰ ἔπεμψα Φοίβου δώμαθ’, ὡς πύθοιθ’ ὅ τι δρῶν ἢ τί φωνῶν τήνδε ῥυσαίμην πόλιν.",False,70.5,0.0004284496826585382,False
tlg0011.tlg004,tlg0011.tlg004.29,καί μ’ ἦμαρ ἤδη ξυμμετρούμενον χρόνῳ λυπεῖ τί πράσσει·,False,73.5,0.0004204188589937985,False
tlg0011.tlg004,tlg0011.tlg004.30,τοῦ γὰρ εἰκότος πέρα ἄπεστι πλείω τοῦ καθήκοντος χρόνου.,False,74.5,0.0017205929616466165,False
tlg0011.tlg004,tlg0011.tlg004.31,"ὅταν δ’ ἵκηται, τηνικαῦτ’ ἐγὼ κακὸς μὴ δρῶν ἂν εἴην πάνθ’ ὅσ’ ἂν δηλοῖ θεός.",False,76.5,0.0004456803435459733,False
tlg0011.tlg004,tlg0011.tlg004.32,ἀλλ’ εἰς καλὸν σύ τ’ εἶπας οἵδε τ’ ἀρτίως Κρέοντα προσστείχοντα σημαίνουσί μοι.,False,78.5,0.0004318734572734684,False
tlg0011.tlg004,tlg0011.tlg004.33,"ὦναξ Ἄπολλον, εἰ γὰρ ἐν τύχῃ γέ τῳ σωτῆρι βαίη λαμπρὸς ὥσπερ ὄμματι.",False,80.5,0.006698844488710165,False
tlg0011.tlg004,tlg0011.tlg004.34,"ἀλλ’ εἰκάσαι μέν, ἡδύς·",False,82.0,0.0009299256489612162,False
tlg0011.tlg004,tlg0011.tlg004.35,οὐ γὰρ ἂν κάρα πολυστεφὴς ὧδ’ εἷρπε παγκάρπου δάφνης.,False,82.5,0.020511608570814133,False
tlg0011.tlg004,tlg0011.tlg004.36,τάχ’ εἰσόμεσθα·,False,84.0,0.0004684363375417888,False
tlg0011.tlg004,tlg0011.tlg004.37,ξύμμετρος γὰρ ὡς κλύειν.,False,84.0,0.8939448595046997,True
tlg0011.tlg004,tlg0011.tlg004.38,"ἄναξ, ἐμὸν κήδευμα, παῖ Μενοικέως, τίν’ ἡμὶν ἥκεις τοῦ θεοῦ φήμην φέρων;",False,85.5,0.000429207575507462,False
tlg0011.tlg004,tlg0011.tlg004.39,ἐσθλήν·,False,87.0,0.009233294986188412,False
tlg0011.tlg004,tlg0011.tlg004.40,"λέγω γὰρ καὶ τὰ δύσφορ’, εἰ τύχοι κατ’ ὀρθὸν ἐξελθόντα, πάντ’ ἂν εὐτυχεῖν.",False,87.5,0.0005044786958023906,False
tlg0011.tlg004,tlg0011.tlg004.41,ἔστιν δὲ ποῖον τοὔπος;,False,89.0,0.0004284509050194174,False
tlg0011.tlg004,tlg0011.tlg004.42,οὔτε γὰρ θρασὺς οὔτ’ οὖν προδείσας εἰμὶ τῷ γε νῦν λόγῳ.,False,90.0,0.0004435933078639209,False
tlg0011.tlg004,tlg0011.tlg004.43,"εἰ τῶνδε χρῄζεις πλησιαζόντων κλύειν, ἕτοιμος εἰπεῖν, εἴτε καὶ στείχειν ἔσω.",False,91.5,0.0004574682970996946,False
tlg0011.tlg004,tlg0011.tlg004.44,ἐς πάντας αὔδα·,False,93.0,0.0004158313386142254,False
tlg0011.tlg004,tlg0011.tlg004.45,τῶνδε γὰρ πλέον φέρω τὸ πένθος ἢ καὶ τῆς ἐμῆς ψυχῆς πέρι.,False,93.5,0.0004883451038040221,False
tlg0011.tlg004,tlg0011.tlg004.46,λέγοιμ’ ἂν οἷ’ ἤκουσα τοῦ θεοῦ πάρα.,False,95.0,0.0004252662474755198,False
tlg0011.tlg004,tlg0011.tlg004.47,"ἄνωγεν ἡμᾶς Φοῖβος ἐμφανῶς ἄναξ μίασμα χώρας, ὡς τεθραμμένον χθονὶ ἐν τῇδ’, ἐλαύνειν μηδ’ ἀνήκεστον τρέφειν.",False,97.0,0.0004115274059586227,False
tlg0011.tlg004,tlg0011.tlg004.48,ποίῳ καθαρμῷ;,False,99.0,0.006349150091409683,False
tlg0011.tlg004,tlg0011.tlg004.49,τίς ὁ τρόπος τῆς ξυμφορᾶς;,False,99.0,0.002570678247138858,False
tlg0011.tlg004,tlg0011.tlg004.50,"ἀνδρηλατοῦντας ἢ φόνῳ φόνον πάλιν λύοντας, ὡς τόδ’ αἷμα χειμάζον πόλιν.",False,100.5,0.00045786701957695186,False
tlg0011.tlg004,tlg0011.tlg004.51,ποίου γὰρ ἀνδρὸς τήνδε μηνύει τύχην;,False,102.0,0.0004327617643866688,False
tlg0011.tlg004,tlg0011.tlg004.52,"ἦν ἡμίν, ὦναξ, Λάϊός ποθ’ ἡγεμὼν γῆς τῆσδε, πρὶν σὲ τήνδ’ ἀπευθύνειν πόλιν.",False,103.5,0.0004726056649815291,False
tlg0011.tlg004,tlg0011.tlg004.53,ἔξοιδ’ ἀκούων·,False,105.0,0.00199737586081028,False
tlg0011.tlg004,tlg0011.tlg004.54,οὐ γὰρ εἰσεῖδόν γέ πω.,False,105.0,0.0019439803436398506,False
tlg0011.tlg004,tlg0011.tlg004.55,τούτου θανόντος νῦν ἐπιστέλλει σαφῶς τοὺς αὐτοέντας χειρὶ τιμωρεῖν τινας.,False,106.5,0.0006474632536992431,False
tlg0011.tlg004,tlg0011.tlg004.56,οἳ δ’ εἰσὶ ποῦ γῆς;,False,108.0,0.001094277948141098,False
tlg0011.tlg004,tlg0011.tlg004.57,ποῦ τόδ’ εὑρεθήσεται ἴχνος παλαιᾶς δυστέκμαρτον αἰτίας;,False,108.5,0.0004193894856143743,False
tlg0011.tlg004,tlg0011.tlg004.58,ἐν τῇδ’ ἔφασκε γῇ·,False,110.0,0.0007735090330243111,False
tlg0011.tlg004,tlg0011.tlg004.59,"τὸ δὲ ζητούμενον ἁλωτόν, ἐκφεύγειν δὲ τἀμελούμενον.",False,110.5,0.1540231853723526,False
tlg0011.tlg004,tlg0011.tlg004.60,πότερα δ’ ἐν οἴκοις ἢ ’ν ἀγροῖς ὁ Λάϊος ἢ γῆς ἐπ’ ἄλλης τῷδε συμπίπτει φόνῳ;,False,112.5,0.0008349489653483033,False
tlg0011.tlg004,tlg0011.tlg004.61,"θεωρός, ὡς ἔφασκεν, ἐκδημῶν, πάλιν πρὸς οἶκον οὐκέθ’ ἵκεθ’, ὡς ἀπεστάλη.",False,114.5,0.002470507984980941,False
tlg0011.tlg004,tlg0011.tlg004.62,"οὐδ’ ἄγγελός τις οὐδὲ συμπράκτωρ ὁδοῦ κατεῖδ’, ὅτου τις ἐκμαθὼν ἐχρήσατ’ ἄν;",False,116.5,0.9343801736831665,True
tlg0011.tlg004,tlg0011.tlg004.63,"θνῄσκουσι γάρ, πλὴν εἷς τις, ὃς φόβῳ φυγὼν ὧν εἶδε πλὴν ἓν οὐδὲν εἶχ’ εἰδὼς φράσαι.",False,118.5,0.006847631651908159,False
tlg0011.tlg004,tlg0011.tlg004.64,τὸ ποῖον;,False,120.0,0.0005491210031323135,False
tlg0011.tlg004,tlg0011.tlg004.65,"ἓν γὰρ πόλλ’ ἂν ἐξεύροι μαθεῖν, ἀρχὴν βραχεῖαν εἰ λάβοιμεν ἐλπίδος.",False,120.5,0.00041894280002452433,False
tlg0011.tlg004,tlg0011.tlg004.66,"λῃστὰς ἔφασκε συντυχόντας οὐ μιᾷ ῥώμῃ κτανεῖν νιν, ἀλλὰ σὺν πλήθει χερῶν.",False,122.5,0.974373996257782,True
tlg0011.tlg004,tlg0011.tlg004.67,"πῶς οὖν ὁ λῃστής, εἴ τι μὴ ξὺν ἀργύρῳ ἐπράσσετ’ ἐνθένδ’, ἐς τόδ’ ἂν τόλμης ἔβη;",False,124.5,0.0005929401377215981,False
tlg0011.tlg004,tlg0011.tlg004.68,δοκοῦντα ταῦτ’ ἦν·,False,126.0,0.8766655921936035,True
tlg0011.tlg004,tlg0011.tlg004.69,Λαΐου δ’ ὀλωλότος οὐδεὶς ἀρωγὸς ἐν κακοῖς ἐγίγνετο.,False,126.5,0.14022991061210632,False
tlg0011.tlg004,tlg0011.tlg004.70,"κακὸν δὲ ποῖον ἐμποδών, τυραννίδος οὕτω πεσούσης, εἶργε τοῦτ’ ἐξειδέναι;",False,128.5,0.00361688737757504,False
tlg0011.tlg004,tlg0011.tlg004.71,ἡ ποικιλῳδὸς Σφὶγξ τὸ πρὸς ποσὶν σκοπεῖν μεθέντας ἡμᾶς τἀφανῆ προσήγετο.,False,130.5,0.0005449424497783184,False
tlg0011.tlg004,tlg0011.tlg004.72,ἀλλ’ ἐξ ὑπαρχῆς αὖθις αὔτ’ ἐγὼ φανῶ·,False,132.0,0.0005067220772616565,False
tlg0011.tlg004,tlg0011.tlg004.73,"ἐπαξίως γὰρ Φοῖβος, ἀξίως δὲ σὺ πρὸ τοῦ θανόντος τήνδ’ ἔθεσθ’ ἐπιστροφήν·",False,133.5,0.0004467360849957913,False
tlg0011.tlg004,tlg0011.tlg004.74,ὥστ’ ἐνδίκως ὄψεσθε κἀμὲ σύμμαχον γῇ τῇδε τιμωροῦντα τῷ θεῷ θ’ ἅμα.,False,135.5,0.0004117577918805182,False
tlg0011.tlg004,tlg0011.tlg004.75,"ὑπὲρ γὰρ οὐχὶ τῶν ἀπωτέρω φίλων, ἀλλ’ αὐτὸς αὑτοῦ τοῦτ’ ἀποσκεδῶ μύσος.",False,137.5,0.0005659456946887076,False
